"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"1",0.0544909052550793,0.000619828701019287,0.0164033584296703,0.0567220225930214,0.87176388502121
"2",0.827462315559387,0.000145840647746809,0.0060518691316247,0.124841250479221,0.0414987169206142
"3",0.531280040740967,0.000658585748169571,0.0195707883685827,0.124878741800785,0.323611855506897
"4",0.262093007564545,0.0009420967544429,0.0395501106977463,0.295785695314407,0.401629060506821
"5",0.338023543357849,0.000582300883252174,0.00496552092954516,0.561315894126892,0.0951128080487251
"6",0.146913751959801,0.000551534991245717,0.00600163033232093,0.66483461856842,0.181698441505432
"7",0.388325989246368,0.00660386774688959,0.359373152256012,0.164159297943115,0.0815376713871956
"8",0.942883372306824,0.00586516968905926,0.00364140188321471,0.0023763373028487,0.0452336966991425
"9",0.878915190696716,0.000907759298570454,0.000575413287151605,0.0697411149740219,0.0498606003820896
"10",0.408356875181198,0.000253420555964112,0.0830498337745667,0.457381099462509,0.050958726555109
"11",0.828950226306915,5.46765695617069e-05,0.00134465610608459,0.101834580302238,0.0678158402442932
"12",0.036210048943758,0.00094124861061573,0.294334828853607,0.239601209759712,0.428912669420242
"13",0.629678964614868,0.00111937837209553,0.00467783724889159,0.0977263897657394,0.266797453165054
"14",0.800700843334198,0.00175697228405625,0.0106994537636638,0.0396998897194862,0.147142857313156
"15",0.930503904819489,0.000315144017804414,0.00242097652517259,0.0525334738194942,0.0142265493050218
"16",0.821530938148499,0.000700876524206251,0.0015643002698198,0.130513966083527,0.045689906924963
"17",0.230306044220924,0.000717162794899195,0.0577603168785572,0.571083307266235,0.140133187174797
"18",0.432193040847778,0.000259921827819198,0.00233202613890171,0.519064962863922,0.0461500585079193
"19",0.258342742919922,0.00290041719563305,0.0395424216985703,0.133811429142952,0.565402984619141
"20",0.00724679417908192,0.00453655235469341,0.128451928496361,0.0206980686634779,0.839066624641418
"21",0.441230952739716,0.00101854221429676,0.0341634973883629,0.27443915605545,0.249147817492485
"22",9.70489345490932e-05,0.00678805634379387,0.0823254063725471,0.00288971909321845,0.907899796962738
"23",0.680816233158112,0.000801934045739472,0.012340234592557,0.150026753544807,0.156014859676361
"24",0.000271050637820736,0.00165873242076486,0.017161201685667,0.000583267188630998,0.980325698852539
"25",0.730217397212982,0.000379324337700382,0.0034648273140192,0.147291749715805,0.118646740913391
"26",0.290495067834854,0.00316680618561804,0.195231139659882,0.0281575433909893,0.482949405908585
"27",0.939778029918671,0.0004373166593723,0.000767286284826696,0.00335389305837452,0.0556634925305843
"28",0.0559445694088936,0.0437562093138695,0.611977696418762,0.0129774669185281,0.27534407377243
"29",0.315608948469162,0.000298237806418911,0.0550567135214806,0.532939374446869,0.0960967168211937
"30",0.312073439359665,0.00188218103721738,0.0346591100096703,0.549672484397888,0.101712822914124
"31",0.476039975881577,0.00202561565674841,0.00487410929054022,0.220892935991287,0.296167403459549
"32",0.911957263946533,0.000168953294632956,0.000273568497505039,0.0202944464981556,0.0673057734966278
"33",0.118585035204887,0.000914047937840223,0.112519942224026,0.0211488232016563,0.746832191944122
"34",0.979406654834747,0.000217428256291896,0.00129102345090359,0.0131427440792322,0.00594213511794806
"35",0.427328139543533,0.00885255355387926,0.0102179674431682,0.0158463902771473,0.537754952907562
"36",0.369438469409943,0.00083896319847554,0.0301809962838888,0.307911962270737,0.291629612445831
"37",0.0117518845945597,0.00097378616919741,0.0101656140759587,0.000221826179767959,0.976886928081512
"38",0.905182421207428,0.000267059629550204,0.000332782277837396,0.0582945793867111,0.0359231270849705
"39",0.359885394573212,0.00010319134889869,0.0167941320687532,0.431017249822617,0.192200005054474
"40",0.29948565363884,0.00740164238959551,0.0448195673525333,0.0957490056753159,0.552544116973877
"41",0.102962389588356,0.00405991123989224,0.0045959479175508,0.549067676067352,0.339314073324203
"42",0.000265563518041745,0.00748537201434374,0.0154998637735844,0.00105893646832556,0.975690245628357
"43",0.334994971752167,0.000652494025416672,0.015485187061131,0.132505372166634,0.516362011432648
"44",0.000278022809652612,0.00423012766987085,0.0271495301276445,0.000814169005025178,0.967528104782104
"45",0.145219564437866,0.00342690316028893,0.210286185145378,0.0369851067662239,0.604082226753235
"46",0.253939151763916,0.00121545395813882,0.0244288593530655,0.0470497496426105,0.673366785049438
"47",0.276089996099472,0.00160296075046062,0.0427646823227406,0.171780318021774,0.50776207447052
"48",0.467213809490204,0.000991208129562438,0.012008679099381,0.34309920668602,0.176687136292458
"49",0.296322852373123,0.00195377785712481,0.0213412214070559,0.412884175777435,0.267497956752777
"50",0.0475148446857929,0.00700077740475535,0.069456085562706,0.218495830893517,0.657532453536987
"51",0.206220999360085,0.0156409237533808,0.0507964678108692,0.0104068014770746,0.716934859752655
"52",0.186174497008324,0.0013380681630224,0.0141885103657842,0.708903431892395,0.0893955454230309
"53",0.976207852363586,0.000541274028364569,0.000556236773263663,0.00347316102124751,0.019221430644393
"54",0.126102522015572,0.0016200162936002,0.0867707803845406,0.00201031286269426,0.783496379852295
"55",0.00902102887630463,0.00841045659035444,0.625871598720551,0.02671186812222,0.329985052347183
"56",0.402614682912827,0.00100712338462472,0.0512325763702393,0.140465661883354,0.404679924249649
"57",0.633159577846527,0.000216084124986082,0.00206816638819873,0.284125357866287,0.0804308131337166
"58",7.03337645973079e-05,0.0372410342097282,0.0464041903614998,0.000773445412050933,0.915511071681976
"59",0.000472348503535613,0.000754663953557611,0.00342863076366484,0.000245122471824288,0.995099246501923
"60",0.766514778137207,0.000329559115925804,0.000918422592803836,0.0140754943713546,0.218161717057228
"61",0.779786884784698,0.000640698417555541,0.0612677000463009,0.0453203059732914,0.112984389066696
"62",0.127982124686241,0.000190017148270272,0.149737253785133,0.478863477706909,0.243227183818817
"63",0.474600374698639,0.00184233509935439,0.0142441084608436,0.149852856993675,0.359460353851318
"64",0.000307273410726339,0.020082950592041,0.0293866023421288,0.00153347023297101,0.948689639568329
"65",0.000515325751621276,0.00128710060380399,0.00455131568014622,7.15318819857202e-05,0.993574678897858
"66",0.792244255542755,0.000722572149243206,0.00428569177165627,0.15626659989357,0.0464808568358421
"67",0.962153255939484,0.000610929739195853,0.000236231528106146,0.00944817159324884,0.0275514200329781
"68",0.0385548323392868,0.00342616066336632,0.103333085775375,0.455493956804276,0.399191975593567
"69",0.345152616500854,0.00152559787966311,0.091528482735157,0.464803248643875,0.0969900861382484
"70",0.000597441627178341,0.000371967442333698,0.00198932038620114,0.000227651442401111,0.996813595294952
"71",0.0187745001167059,0.010779227130115,0.0153976213186979,0.0182517524808645,0.936796903610229
"72",0.954820156097412,9.11220777197741e-05,0.000854364887345582,0.0175145212560892,0.0267197843641043
"73",0.00010556069901213,0.0124886119738221,0.170177042484283,0.000401054829126224,0.816827774047852
"74",0.320842057466507,0.00131355202756822,0.0278675518929958,0.100106380879879,0.549870431423187
"75",0.000374116061720997,0.00332487048581243,0.013887002132833,0.00850811321288347,0.973905920982361
"76",0.419874519109726,0.0400588251650333,0.0721088200807571,0.0215357169508934,0.446422100067139
"77",0.951313257217407,5.61673696211074e-05,0.000303299602819607,0.00296393362805247,0.0453633032739162
"78",0.00865287892520428,0.000292174197966233,0.00361203588545322,0.000228896460612305,0.987213969230652
"79",0.319084793329239,0.00148753053508699,0.0201898049563169,0.467438846826553,0.191798970103264
"80",0.97135990858078,0.000557687482796609,0.0022960773203522,0.00148815615102649,0.024298157542944
"81",0.000244098162511364,0.00271713896654546,0.0099275279790163,0.000600147061049938,0.98651111125946
"82",6.12798830843531e-05,0.00115475838538259,0.0157132465392351,0.000996473710983992,0.982074201107025
"83",0.720203638076782,0.000661492114886642,0.00845131184905767,0.220631554722786,0.0500520020723343
"84",0.000394411297747865,0.00865840539336205,0.0296335462480783,0.00128532631788403,0.960028290748596
"85",0.439709573984146,0.000189670885447413,0.049395889043808,0.458962440490723,0.0517424121499062
"86",0.00985192507505417,0.0074372012168169,0.124150559306145,0.00492124585434794,0.85363906621933
"87",0.0558160506188869,0.00170293136034161,0.258051156997681,0.556765496730804,0.127664387226105
"88",0.328765779733658,0.000246143928961828,0.0296954531222582,0.216253161430359,0.42503947019577
"89",0.0108413072302938,0.019570954144001,0.226037859916687,0.0159653872251511,0.727584481239319
"90",0.774376451969147,0.000380473560653627,0.00109353917650878,0.0103664919734001,0.213783010840416
"91",0.00046507379738614,0.000139538111397997,0.00319525506347418,0.000218785222386941,0.995981335639954
"92",0.000361826590960845,0.000119230840937234,0.00244055897928774,0.000167743943165988,0.996910631656647
"93",0.694894671440125,0.00052146177040413,0.001776292338036,0.00753350602462888,0.295274049043655
"94",0.468566417694092,0.00150456686969846,0.0233930665999651,0.33306223154068,0.173473656177521
"95",0.0111032202839851,0.000797326618339866,0.00440663751214743,0.00020782565115951,0.983485043048859
"96",0.857645571231842,0.00153988075908273,0.00762678077444434,0.108038254082203,0.0251495167613029
"97",0.425969481468201,0.00128118088468909,0.0119895562529564,0.431910216808319,0.128849610686302
"98",0.000201682676561177,0.00132380053400993,0.0061344369314611,0.000864890869706869,0.991475224494934
"99",0.338758945465088,0.0151789244264364,0.0316536277532578,0.0163929555565119,0.598015606403351
"100",0.327447682619095,0.000734912173356861,0.00870323181152344,0.412439495325089,0.25067463517189
"101",0.660954475402832,0.00114447670057416,0.00291659426875412,0.007318205665797,0.327666252851486
"102",0.931807041168213,6.04769847996067e-05,0.0028445718344301,0.0508865937590599,0.0144012570381165
"103",0.36268824338913,0.00110156671144068,0.0198785178363323,0.347230643033981,0.269101023674011
"104",0.517501533031464,0.000217773209442385,0.0080530121922493,0.22051964700222,0.253708034753799
"105",0.338215351104736,0.00083802011795342,0.0166795011609793,0.125018388032913,0.519248783588409
"106",0.632400751113892,0.000471721141366288,0.0137170227244496,0.188630953431129,0.164779558777809
"107",0.581966757774353,0.000297535181744024,0.00959146860986948,0.32842144370079,0.0797227919101715
"108",0.0812623202800751,0.00121543521527201,0.0326634459197521,0.500497877597809,0.384360909461975
"109",0.977905809879303,0.000439361669123173,0.00632150657474995,0.00143445457797498,0.0138988234102726
"110",0.363437592983246,0.00507360836490989,0.0412450581789017,0.21713088452816,0.373112857341766
"111",0.372525036334991,0.00226953509263694,0.0015633029397577,0.559538185596466,0.0641039311885834
"112",0.534047842025757,0.000636895827483386,0.0375110656023026,0.246540814638138,0.181263342499733
"113",0.317740172147751,0.0021495446562767,0.0138302017003298,0.543678462505341,0.122601598501205
"114",0.311230003833771,0.000665236904751509,0.010246486403048,0.447826206684113,0.230032101273537
"115",0.000717034854460508,0.000296417332720011,0.0040192985907197,0.000167550388141535,0.994799733161926
"116",0.635413408279419,0.000239389817579649,0.00225011561997235,0.133894741535187,0.228202372789383
"117",0.828944563865662,0.000642806640826166,0.00138132774736732,0.124860763549805,0.0441705696284771
"118",0.0241931434720755,0.00256938906386495,0.183578044176102,0.442258208990097,0.347401201725006
"119",0.10894600301981,0.00331335444934666,0.137768760323524,0.645208954811096,0.104762889444828
"120",0.511525690555573,0.00904181133955717,0.202063530683517,0.115619361400604,0.161749586462975
"121",0.601139485836029,0.00119005923625082,0.00203300593420863,0.0101176248863339,0.385519862174988
"122",0.930242717266083,0.000489861820824444,0.00097265251679346,0.0039965040050447,0.0642982050776482
"123",0.968606948852539,0.000105420396721456,0.000714124529622495,0.00690420344471931,0.0236692912876606
"124",5.54090547666419e-05,0.00565052684396505,0.0283748134970665,0.000857375445775688,0.965061843395233
"125",0.000773224572185427,0.0084146810695529,0.0726448521018028,0.00675607845187187,0.911411106586456
"126",0.959761917591095,0.00017976580420509,0.00167370343115181,0.0129013741388917,0.0254832711070776
"127",0.00921614095568657,0.000105354403785896,0.00532674323767424,0.0006283656693995,0.984723329544067
"128",0.750925362110138,0.00251967110671103,0.00223087891936302,0.0409559868276119,0.203368127346039
"129",0.973425924777985,0.00043199464562349,0.000828640651889145,0.00820797681808472,0.017105495557189
"130",0.963118374347687,0.000164267170475796,0.00143835577182472,0.0226045660674572,0.0126744238659739
"131",0.392498284578323,0.00155191752128303,0.026131896302104,0.446948856115341,0.132869049906731
"132",0.982496917247772,0.000170329440152273,0.00139541574753821,0.0070190648548305,0.00891822203993797
"133",0.754021108150482,0.000598979939240962,0.00276630930602551,0.0114052332937717,0.231208324432373
"134",0.335827946662903,0.00106304697692394,0.0125688975676894,0.402675271034241,0.247864842414856
"135",0.744393050670624,0.000312986725475639,0.0179148428142071,0.116688713431358,0.120690368115902
"136",0.449690818786621,0.000515897641889751,0.0187124516814947,0.473730683326721,0.0573501512408257
"137",0.400950402021408,0.00171356170903891,0.0407897047698498,0.206160008907318,0.350386381149292
"138",4.80214548588265e-05,0.00159490737132728,0.0310318768024445,0.000590690062381327,0.966734528541565
"139",0.458547323942184,0.0031833101529628,0.0174806043505669,0.381076604127884,0.139712184667587
"140",0.0432856120169163,0.000185138414963149,0.000810478813946247,0.0368102975189686,0.918908476829529
"141",0.391317576169968,0.000228402757784352,0.00123407319188118,0.462488740682602,0.144731223583221
"142",0.105353727936745,0.00186833390034735,0.0234059169888496,0.00165696581825614,0.867715001106262
"143",0.297314763069153,0.00080599682405591,0.0586433485150337,0.467742323875427,0.175493493676186
"144",0.328707337379456,0.000438994553405792,0.0168250761926174,0.446751207113266,0.207277446985245
"145",0.306893736124039,0.000291393487714231,0.267933070659637,0.253780126571655,0.171101629734039
"146",0.234627962112427,0.000516551954206079,0.0325310155749321,0.540829658508301,0.191494792699814
"147",0.492065012454987,0.00367930694483221,0.185021042823792,0.231011286377907,0.0882233083248138
"148",0.308165967464447,0.000195002590771765,0.00413119839504361,0.608252763748169,0.0792550817131996
"149",0.000660138146486133,0.000568327319342643,0.0024216475430876,0.000173831460415386,0.99617600440979
"150",0.0841636955738068,0.0178685244172812,0.0474468730390072,0.00237631192430854,0.848144590854645
"151",0.1920997351408,0.0101149659603834,0.296849697828293,0.0398958995938301,0.461039692163467
"152",0.00313574005849659,0.00333323492668569,0.276340246200562,0.0104679986834526,0.706722736358643
"153",0.554829180240631,6.62342135910876e-05,0.00157138623762876,0.071022056043148,0.372511178255081
"154",0.0310748443007469,0.0031545392703265,0.0703999847173691,0.287281274795532,0.60808938741684
"155",0.844076693058014,0.000638574070762843,0.000894899654667825,0.00943462084978819,0.144955173134804
"156",0.911137640476227,0.000240624838625081,0.000735667650587857,0.0476164370775223,0.040269635617733
"157",0.365775376558304,0.000216293366975151,0.0169183351099491,0.427627950906754,0.1894621104002
"158",0.000311901181703433,0.00692192278802395,0.018467677757144,0.0018243343802169,0.972474157810211
"159",0.202507019042969,0.000419516291003674,0.0429285950958729,0.130928367376328,0.623216509819031
"160",0.541916072368622,0.00174907874315977,0.0175456870347261,0.289675235748291,0.149113893508911
"161",0.549821436405182,0.000778375600930303,0.0135700311511755,0.197096258401871,0.238733932375908
"162",0.535378634929657,0.00401285151019692,0.0261003840714693,0.190674692392349,0.243833422660828
"163",0.000137948285555467,0.00831781048327684,0.0442123338580132,0.00100398808717728,0.946327865123749
"164",0.990841031074524,8.0529905972071e-05,0.000207248056540266,0.0025458917953074,0.00632533384487033
"165",0.311965137720108,0.000677100499160588,0.0312153212726116,0.30540668964386,0.350735694169998
"166",0.86748594045639,0.000258262240095064,0.000472567975521088,0.00353171699680388,0.128251478075981
"167",0.556510448455811,0.000602579151745886,0.0322820320725441,0.292361557483673,0.118243381381035
"168",0.629763782024384,0.00173869915306568,0.00426736986264586,0.208535090088844,0.15569506585598
"169",0.716340363025665,0.000385388790164143,0.00940772332251072,0.24628858268261,0.0275779012590647
"170",0.732805550098419,0.000589502218645066,0.00139712262898684,0.0313436016440392,0.23386424779892
"171",0.000389871391234919,0.000542028690688312,0.00268399179913104,0.000115909300802741,0.996268212795258
"172",0.509181976318359,0.00118155032396317,0.0114839877933264,0.206059679389,0.272092789411545
"173",0.276433050632477,0.000255134917097166,0.11922861635685,0.571626961231232,0.0324562452733517
"174",0.220550164580345,0.000388871325412765,0.16347362101078,0.404807299375534,0.210780039429665
"175",0.420594155788422,0.00068789697252214,0.0102070346474648,0.497990489006042,0.0705204084515572
"176",0.60585629940033,0.00992613006383181,0.0107184266671538,0.00910180807113647,0.364397346973419
"177",0.302166819572449,0.00122393597848713,0.0543836764991283,0.395356357097626,0.246869221329689
"178",0.840230941772461,0.00064206070965156,0.0183683391660452,0.100603237748146,0.0401553846895695
"179",0.830587565898895,0.00217544520273805,0.0189897045493126,0.0606843233108521,0.0875629484653473
"180",0.0309887006878853,0.0008069290779531,0.0610774122178555,0.0281861964613199,0.878940761089325
"181",0.000308422022499144,0.0093325125053525,0.0239403359591961,0.00103586504701525,0.965382814407349
"182",0.827461659908295,0.00210219365544617,0.0144722862169147,0.0157906766980886,0.140173152089119
"183",0.405620336532593,0.000938779674470425,0.0157182347029448,0.194790169596672,0.382932513952255
"184",0.123549960553646,0.000638777099084109,0.039726797491312,0.177732661366463,0.65835177898407
"185",0.566821455955505,0.000454641412943602,0.00600640848278999,0.337903648614883,0.0888138264417648
"186",0.394539356231689,0.000430962943937629,0.0147435050457716,0.430596530437469,0.159689590334892
"187",0.000391198991565034,0.00180877884849906,0.0228483900427818,0.00249521038495004,0.972456395626068
"188",0.310544729232788,0.000526336720213294,0.022610018029809,0.284503668546677,0.381815254688263
"189",0.643742501735687,0.000161881282110699,0.00109835097100586,0.0375158973038197,0.317481368780136
"190",0.962181270122528,7.13496920070611e-05,0.000534420483745635,0.0203728452324867,0.0168400853872299
"191",0.442338198423386,0.000601480191107839,0.0254431739449501,0.454606235027313,0.0770109072327614
"192",0.623869299888611,0.000881210318766534,0.0183487515896559,0.214032486081123,0.142868265509605
"193",0.171908438205719,0.000433523877291009,0.0263050384819508,0.163674578070641,0.637678444385529
"194",0.306622207164764,0.000611316645517945,0.0351220406591892,0.0504608936607838,0.607183516025543
"195",0.865015923976898,0.000510645390022546,0.000314514298224822,0.0382596664130688,0.0958991870284081
"196",0.506003618240356,0.000611886964179575,0.00281856302171946,0.0623443126678467,0.428221642971039
"197",0.532102406024933,0.000656947202514857,0.014650515280664,0.431174427270889,0.021415688097477
"198",0.58584326505661,0.000374338531401008,0.022481270134449,0.314941644668579,0.0763594508171082
"199",0.318745732307434,0.000620510894805193,0.0417467392981052,0.474118769168854,0.164768293499947
"200",0.709191560745239,0.000569836178328842,0.0103034591302276,0.157842203974724,0.12209291011095
"201",5.18324741278775e-05,0.000738571514375508,0.0148853892460465,0.000641537655610591,0.983682692050934
"202",0.244645476341248,0.000100803415989503,0.0341820567846298,0.135536402463913,0.585535287857056
"203",0.55479234457016,0.000141752389026806,0.00990868918597698,0.365575939416885,0.0695813223719597
"204",0.848489046096802,0.00117838836740702,0.00867770798504353,0.0202264599502087,0.121428459882736
"205",0.0812679305672646,0.00453018117696047,0.072073832154274,0.765522718429565,0.0766053274273872
"206",0.609208524227142,0.0007634645444341,0.109825640916824,0.151389881968498,0.128812447190285
"207",0.148095190525055,0.000217925626202486,0.00289518618956208,0.0936023890972137,0.755189299583435
"208",0.164363175630569,0.00320486212149262,0.0747116804122925,0.525905966758728,0.231814280152321
"209",0.270504832267761,0.00138905853964388,0.0134169785305858,0.275856763124466,0.438832372426987
"210",0.649695873260498,0.000974328606389463,0.0130094774067402,0.251860350370407,0.0844599828124046
"211",0.0010421599727124,0.000957061827648431,0.00449845287948847,8.76705307746306e-05,0.993414640426636
"212",0.216313153505325,0.000644262356217951,0.0181966722011566,0.390511035919189,0.374334901571274
"213",0.524498820304871,0.000368266511941329,0.0149171315133572,0.388934731483459,0.0712810531258583
"214",0.764054298400879,0.00388649269007146,0.0152115188539028,0.0323485992848873,0.184499084949493
"215",0.000310870120301843,0.0124963317066431,0.026346841827035,0.00165746407583356,0.959188520908356
"216",0.617441236972809,0.0013702274300158,0.00892894901335239,0.171037420630455,0.20122218132019
"217",0.797333836555481,0.003719114465639,0.0491334348917007,0.00753013370558619,0.142283469438553
"218",0.0806718170642853,0.000430223502917215,0.00611265376210213,0.0245199799537659,0.888265311717987
