"Adoption","Died","Euthanasia","Return_to_owner","Transfer","ID"
0.0205808778671587,0.00223975475869023,0.0198265788550016,0.137940107770972,0.819412684560779,"1"
0.711073783748782,0.00046140761862077,0.00554916048854255,0.231458922730995,0.0514567221243267,"2"
0.416944063388259,0.000574921018237041,0.0164235426948186,0.113295106961864,0.452762359068318,"3"
0.232794638640351,0.0015645515662618,0.0730976615727894,0.219810400958099,0.472732780615489,"4"
0.552680014203949,0.000537477273541782,0.00567401187353285,0.369071004253693,0.0720374969354796,"5"
0.163805549851508,0.000648128730012104,0.0230115787691137,0.589812089542166,0.222722681250604,"6"
0.32924438915177,0.0133751673185163,0.256122700945811,0.224627936715344,0.176629800280623,"7"
0.854280921572731,0.00424010305731956,0.00999958793342941,0.00860036480372092,0.122879011456929,"8"
0.859614542537265,0.000106343679362908,0.000149020837852732,0.0948726068285723,0.0452574624264288,"9"
0.416563239553795,0.00267682837427807,0.0670425805638531,0.449374171887453,0.0643431674697717,"10"
0.799263454240727,1.87481673492585e-05,0.0106133516048126,0.118607560513022,0.0714968638826849,"11"
0.0203750537437641,0.00051303894724697,0.235618606903293,0.197396721085804,0.546096555454751,"12"
0.738184711564953,0.000228467339184135,0.00557682551748104,0.0594894907742676,0.196520486352286,"13"
0.854109569714562,0.000772334809880705,0.00399156846147444,0.0423780012912694,0.0987485543027758,"14"
0.946135618099348,2.21679583773948e-05,0.00133924066308515,0.0411737014890519,0.0113292793935135,"15"
0.727182296136069,0.00032220472348854,0.00325513142616384,0.218189844070919,0.0510505301044101,"16"
0.344950646022421,0.00242073932297269,0.0211481342636487,0.491256958401413,0.14022350196611,"17"
0.487542249068381,6.6263572080061e-05,0.0107988877151354,0.460835813295274,0.0407567932467375,"18"
0.276184375598409,0.00120869849342853,0.0249147892681962,0.183908161885566,0.513783959969655,"19"
0.0107938136230445,0.00283151320647448,0.20708570859735,0.0107355800508743,0.768553380447721,"20"
0.621458725023612,0.0013241804370191,0.0287977222037553,0.229660226288631,0.118759164760746,"21"
2.50316079473123e-05,0.00453709250791265,0.089237055838192,0.00218350603245199,0.904017320634617,"22"
0.752988995545997,0.00246516072847403,0.00543101364672339,0.132132730220829,0.106982126662604,"23"
0.000113424895971548,0.000568999535983163,0.0133936634704522,0.000204292320707823,0.98571959318326,"24"
0.852789729894642,0.000401163619244471,0.00291221656156055,0.0766352675908386,0.0672616292313222,"25"
0.155755618623951,0.0107724706899861,0.210522068316728,0.0303013985251414,0.592648443844193,"26"
0.937037974572795,0.00010363291221438,0.000187962214113213,0.00351263734016122,0.0591577750400333,"27"
0.026493258513712,0.0658030772754013,0.393838267941543,0.00513924563614031,0.508726168561163,"28"
0.287812299437322,0.000448148770787954,0.0640654440138321,0.526277142141667,0.121396968634086,"29"
0.309380363541265,0.00219060730952537,0.0257030039924507,0.587083167515295,0.0756428592130713,"30"
0.229933983237803,0.00342606136727605,0.0469833422524491,0.173592401381078,0.546064225847648,"31"
0.887459811350259,0.000172846965142525,0.000215192980249412,0.0254473665501863,0.0867047753729703,"32"
0.0894403077619414,0.012603747049524,0.0726067883973084,0.0463768315755185,0.778972309150394,"33"
0.991091141884303,4.57326314062812e-05,0.000323015090543777,0.0060924090492498,0.00244770353456048,"34"
0.652926023998876,0.0138244764516815,0.025269399176103,0.0122343479198005,0.29574574919391,"35"
0.481761641225755,0.00121261145306905,0.0443824026654178,0.223175055557575,0.249468290204129,"36"
0.0574949673984259,0.00773726092403134,0.121094575307474,0.00409891672676895,0.809574264174614,"37"
0.934740697062205,0.000149761646753177,0.000887794529636657,0.0382683164456061,0.0259534498881253,"38"
0.328816660983584,0.000643881118605749,0.0133815740133591,0.494787471710838,0.16237042567779,"39"
0.223526705204066,0.0031727734580636,0.0334548752220377,0.0585649605601721,0.68128071070137,"40"
0.0758765189452852,0.00276440661400557,0.0500230672763385,0.587016696482905,0.284319307538252,"41"
9.0984656708315e-05,0.00358899759463368,0.0239495394977527,0.000325193163007498,0.972045264627905,"42"
0.378702245955995,0.00105398473588543,0.0537775350499141,0.118836976496466,0.447629253920033,"43"
4.0293005440617e-05,0.0100845867485799,0.00775561567231881,0.00017841105000116,0.981941079266421,"44"
0.13123829273099,0.0114894619370618,0.145727999993322,0.0503767458285604,0.661167490662502,"45"
0.25962192795543,0.001944946008814,0.0126147923353179,0.0616729864800203,0.664145335695301,"46"
0.216035126414819,0.00232723237201572,0.0436155258105164,0.217398438256745,0.520623663641727,"47"
0.491417818646456,0.000380712648620829,0.00891802434506311,0.356488620203997,0.142794812135981,"48"
0.288890265396301,0.000480269984109327,0.0480466507069294,0.448292839637875,0.214289961207164,"49"
0.0714177574893785,0.0106864771525531,0.0744299788896053,0.257713456833173,0.585752337580636,"50"
0.198956069691271,0.0229137143514846,0.0604846211106531,0.0107593748618272,0.706886251416901,"51"
0.139214627868771,0.000567705486901105,0.0264914565371379,0.719044980323623,0.114681222449401,"52"
0.983449271256766,0.000359569967258721,0.000431462336564437,0.00415387752718724,0.0116058389065558,"53"
0.191897076247744,0.0109741354891553,0.0822896087680371,0.00356288255241123,0.711276329189696,"54"
0.115160526529209,0.034382270864078,0.419964692055377,0.0277840908198284,0.402708423922459,"55"
0.323766120368134,0.00635817813500762,0.0816592427950657,0.163039381014687,0.425177071633509,"56"
0.691266696351205,4.72660503874067e-05,0.00257274107873083,0.262908302624601,0.0432050012619834,"57"
1.78468726517167e-05,0.0335499624636651,0.048451806172473,0.000406641165864768,0.917573723414688,"58"
0.000713417966023692,0.00283984393665966,0.0137707377503854,0.000265831762785368,0.982410142230628,"59"
0.721405680972954,0.000177074456587434,0.000377030723029747,0.0157713632195321,0.262268862647779,"60"
0.774513031973846,0.00152979295390348,0.0358348201991074,0.0316113627812864,0.156510988599397,"61"
0.157211951107942,6.00592538830825e-05,0.139657967939699,0.479039248735324,0.224030747009811,"62"
0.482961412177631,0.00145953954306121,0.0135426883384522,0.164364947889941,0.337671417464227,"63"
9.54140778048895e-05,0.00911975044256095,0.0138778156808747,0.000803241593850371,0.976103783174388,"64"
0.00139967571506138,0.00357863164341511,0.0401200749228142,8.80126608535645e-05,0.954813573160058,"65"
0.704980435745869,0.00113467075446499,0.00369336003932427,0.219341941247881,0.0708496290360822,"66"
0.987567346812521,0.000530114800260406,7.9610246757511e-05,0.00359349165974116,0.00822944908995521,"67"
0.167547228917243,0.00271970506198704,0.174545714126693,0.350232471087622,0.304954872657382,"68"
0.338250085414144,0.00219659833396614,0.0460129374872793,0.47993612185579,0.133604230889997,"69"
0.00123166746925562,0.000691305542648489,0.00957793052550059,0.000467418091467176,0.988031659279016,"70"
0.0197419625669718,0.0159021584124615,0.0446292447749939,0.0206157243222826,0.89911090596517,"71"
0.96480874750862,0.000122886427561752,0.000104716018540784,0.0173864084688047,0.0175772353045974,"72"
1.9536926629371e-05,0.008634034822504,0.0301252566877127,9.8312215413898e-05,0.961122866148942,"73"
0.212460339433344,0.000634964126017445,0.0391118856265884,0.191497570979901,0.556295235119329,"74"
0.000111836248834152,0.00475538620887886,0.0157071774971467,0.00129840226127551,0.978127228524786,"75"
0.518996122269985,0.0246640514248248,0.0768397593938632,0.0213772706447376,0.358122812099073,"76"
